,0
6387,"
"
6388,보기
6389,에
6390,짜증
6391,이
6392,"
"
6393,보기
6394,에
6395,천하고
6396,"
"
6397,보기
6398,에
6399,흉하다
6400,"
"
6401,보잘
6402,것
6403,없거나
6404,"
"
6405,보잘
6406,것
6407,없거나
6408,하찮은
6409,"
"
6410,보잘
6411,것
6412,없고
6413,"
"
6414,보잘
6415,것
6416,없는
6417,"
"
6418,보잘
6419,것
6420,없는
6421,솜씨
6422,와
6423,"
"
6424,보잘
6425,것
6426,없다
6427,"
"
6428,보잘
6429,것
6430,없음
6431,"
"
6432,보잘
6433,것
6434,없이
6435,"
"
6436,보잘
6437,것
6438,없이
6439,되고
6440,"
"
6441,보잘
6442,것
6443,없이
6444,되다
6445,"
"
6446,보잘
6447,것
6448,없이
6449,작다
6450,"
"
6451,복잡하거나
6452,엄격하여
6453,"
"
6454,복통
6455,을
6456,"
"
6457,복통
6458,을
6459,일으키는
6460,"
"
6461,볼것이
6462,없다
6463,"
"
6464,볼쌍
6465,사납게
6466,"
"
6467,볼썽
6468,사납게
6469,"
"
6470,볼품
6471,없이
6472,"
"
6473,볼품
6474,없이
6475,된
6476,"
"
6477,볼품
6478,없이
6479,떠는
6480,"
"
6481,볼품
6482,없이
6483,떨다
6484,"
"
6485,볼품
6486,없이
6487,흐트러지
6488,고
6489,"
"
6490,볼품
6491,이
6492,없거나
6493,"
"
6494,봉변
6495,"
"
6496,봉변
6497,을
6498,당하거나
6499,"
"
6500,부담
6501,"
"
6502,부담스러운
6503,"
"
6504,부담스럽다
6505,"
"
6506,부당하거나
6507,"
"
6508,부당하게
6509,"
"
6510,부당하게
6511,가로
6512,채어
6513,"
"
6514,부도덕
6515,"
"
6516,부러지다
6517,"
"
6518,부상
6519,"
"
6520,부서지다
6521,"
"
6522,부위
6523,가
6524,아프면서
6525,"
"
6526,부인
6527,하다
6528,"
"
6529,부자연스러
6530,움
6531,"
"
6532,부자연스럽다
6533,"
"
6534,부작용
6535,"
"
6536,부작용
6537,이
6538,"
"
6539,부작용
6540,이
6541,나타나기도
6542,"
"
6543,부적
6544,격
6545,"
"
6546,부적절하다
6547,"
"
6548,부정
6549,어
6550,와
6551,"
"
6552,부정
6553,어
6554,와
6555,함께
6556,"
"
6557,부정
6558,을
6559,"
"
6560,부정
6561,을
6562,나타내는
6563,"
"
6564,부정
6565,이나
6566,"
"
6567,부정
6568,이나
6569,금지
6570,하는
6571,"
"
6572,부정
6573,이나
6574,비리
6575,를
6576,"
"
6577,부정
6578,적
6579,"
"
6580,부정
6581,적
6582,감정
6583,"
"
6584,부정
6585,적
6586,인
6587,"
"
6588,부정
6589,적
6590,인
6591,내용
6592,이
6593,"
"
6594,부정
6595,적
6596,인
6597,뜻
6598,을
6599,"
"
6600,부정
6601,적
6602,인
6603,말
6604,과
6605,"
"
6606,부정
6607,적
6608,인
6609,일
6610,을
6611,"
"
6612,부정
6613,적
6614,인
6615,표현
6616,과
6617,"
"
6618,부정직
6619,"
"
6620,부정
6621,하
6622,거나
6623,"
"
6624,부정
6625,하
6626,거나
6627,금지
6628,하려
6629,"
"
6630,부정
6631,하는
6632,"
"
6633,부정
6634,하는
6635,뜻
6636,을
6637,"
"
6638,부정
6639,하는
6640,모양
6641,을
6642,"
"
6643,부정
6644,하다
6645,"
"
6646,부정
6647,하며
6648,"
"
6649,부정
6650,하며
6651,핀잔
6652,을
6653,"
"
6654,부정
6655,하여
6656,"
"
6657,부정
6658,하여
6659,대답
6660,할
6661,"
"
6662,부조리
6663,"
"
6664,부조화
6665,"
"
6666,부족한
6667,"
"
6668,부진
6669,"
"
6670,부진하다
6671,"
"
6672,부질없다
6673,"
"
6674,부질없이
6675,"
"
6676,분간
6677,이
6678,안
6679,되는
6680,"
"
6681,분간
6682,하기
6683,어려운
6684,"
"
6685,분간
6686,하기
6687,어렵다
6688,"
"
6689,분개하다
6690,"
"
6691,분개하여
6692,"
"
6693,분개하여
6694,몹시
6695,"
"
6696,분개할
6697,"
"
6698,분개할
6699,때
6700,"
"
6701,분격
6702,"
"
6703,분격
6704,하다
6705,"
"
6706,분나
6707,"
"
6708,분나
6709,하다
6710,"
"
6711,분노
6712,"
"
6713,분노
6714,따위
6715,의
6716,"
"
6717,분노
6718,나
6719,"
"
6720,분노
6721,나
6722,불만
6723,"
"
6724,분노하다
6725,"
"
6726,분노함
6727,"
"
6728,분수
6729,없이
6730,"
"
6731,분수
6732,를
6733,모르고
6734,"
"
6735,분수
6736,없이
6737,"
"
6738,분수
6739,없이
6740,허황
6741,한
6742,"
"
6743,분수
6744,에
6745,넘치게
6746,"
"
6747,분수
6748,에
6749,넘치는
6750,짓
6751,을
6752,"
"
6753,분수
6754,에
6755,맞지
6756,아니하게
6757,"
"
6758,분수
6759,에
6760,맞지
6761,않게
6762,"
"
6763,분
6764,에
6765,"
"
6766,분
6767,에
6768,하다
6769,"
"
6770,분
6771,이나
6772,"
"
6773,분탄
6774,하다
6775,"
"
6776,분탕
6777,"
"
6778,분탕질
6779,"
"
6780,분통
6781,"
"
6782,분통
6783,스럽다
6784,"
"
6785,분풀이
6786,"
"
6787,분하거나
6788,"
"
6789,분하게
6790,"
"
6791,분하게
6792,여겨
6793,"
"
6794,분하게
6795,여김
6796,"
"
6797,분하고
6798,"
"
6799,분하고
6800,노
6801,여운
6802,"
"
6803,분하고
6804,답답하다
6805,"
"
6806,분하고
6807,억울하다
6808,"
"
6809,분하고
6810,억울함
6811,"
"
6812,분하고
6813,원통
6814,한
6815,"
"
6816,분하고
6817,화가
6818,"
"
6819,분하다
6820,"
"
6821,분하여
6822,"
"
6823,분하여
6824,마음
6825,이
6826,"
"
6827,분한
6828,"
"
6829,분한
6830,마음
6831,"
"
6832,분한
6833,마음
6834,이
6835,"
"
6836,분한
6837,상태
6838,이다
6839,"
"
6840,분한
6841,일
6842,을
6843,"
"
6844,분함
6845,"
"
6846,분함
6847,또는
6848,"
"
6849,불건전
6850,"
"
6851,불건전
6852,한
6853,"
"
6854,불결하다
6855,"
"
6856,불결한
6857,"
"
6858,불결한
6859,성관계
6860,로
6861,"
"
6862,불결한
6863,음식
6864,"
"
6865,불결한
6866,음식
6867,을
6868,"
"
6869,불경기
6870,"
"
6871,불균형
6872,"
"
6873,불길하거나
6874,"
"
6875,불길하다
6876,"
"
6877,불길한
6878,"
"
6879,불길한
6880,꿈
6881,"
"
6882,불끈
6883,성
6884,을
6885,"
"
6886,불끈
6887,화가
6888,"
"
6889,불량
6890,"
"
6891,불량
6892,행위
6893,를
6894,"
"
6895,불량
6896,배
6897,가
6898,"
"
6899,불량
6900,자
6901,가
6902,"
"
6903,불량
6904,자
6905,가
6906,되게
6907,"
"
6908,불량하다
6909,"
"
6910,불량한
6911,"
"
6912,불량한
6913,무리
6914,들
6915,이
6916,"
"
6917,불량한
6918,짓
6919,을
6920,"
"
6921,불량화소
6922,"
"
6923,불리한
6924,"
"
6925,불만
6926,"
"
6927,불만
6928,따위
6929,를
6930,"
"
6931,불만
6932,감
6933,"
"
6934,불만
6935,스러운
6936,"
"
6937,불만
6938,스러운
6939,느낌
6940,이
6941,"
"
6942,불만
6943,스럽거나
6944,"
"
6945,불만
6946,스럽게
6947,"
"
6948,불만
6949,스럽게
6950,말
6951,하는
6952,"
"
6953,불만
6954,스럽게
6955,말
6956,하다
6957,"
"
6958,불만
6959,스럽다
6960,"
"
6961,불만
6962,스레
6963,"
"
6964,불만
6965,으로
6966,"
"
6967,불만
6968,을
6969,"
"
6970,불만
6971,이
6972,"
"
6973,불만
6974,이
6975,있어
6976,"
"
6977,불만족
6978,"
"
6979,불만족
6980,스러운
6981,"
"
6982,불만족
6983,스럽다
6984,"
"
6985,불만족
6986,스레
6987,"
"
6988,불만족
6989,하다
6990,"
"
6991,불만
6992,투성이
6993,"
"
6994,불만
6995,하다
6996,"
"
6997,불면증
6998,"
"
6999,불명예
7000,"
"
7001,불법
7002,"
"
7003,불법
7004,체류
7005,"
"
7006,불법
7007,행위
7008,"
"
7009,불법
7010,으로
7011,"
"
7012,불법
7013,으로
7014,쳐
7015,들어가거나
7016,"
"
7017,불법
7018,이다
7019,"
"
7020,불법
7021,적
7022,으로
7023,"
"
7024,불법
7025,적
7026,으로
7027,가져감으로써
7028,"
"
7029,불법체류
7030,"
"
7031,불신
7032,"
"
7033,불신
7034,따위
7035,를
7036,"
"
7037,불신
7038,의
7039,"
"
7040,불쌍하게
7041,"
"
7042,불쌍하고
7043,"
"
7044,불쌍하고
7045,가련하게
7046,"
"
7047,불쌍하고
7048,가련한
7049,"
"
7050,불쌍하다
7051,"
"
7052,불쌍하여
7053,"
"
7054,불쌍하여
7055,마음
7056,이
7057,"
"
7058,불쌍하여
7059,슬픈
7060,"
"
7061,불쌍한
7062,"
"
7063,불쌍한
7064,데
7065,가
7066,"
"
7067,불쌍한
7068,일
7069,을
7070,"
"
7071,불쌍함
7072,"
"
7073,불쌍히
7074,"
"
7075,불쌍히
7076,여기
7077,고
7078,"
"
7079,불쌍히
7080,여기는
7081,"
"
7082,불쌍히
7083,여긴다는
7084,"
"
7085,불안
7086,"
"
7087,불안
7088,초조
7089,"
"
7090,불안감
7091,"
"
7092,불안
7093,스럽다
7094,"
"
7095,불안전
7096,성
7097,"
"
7098,불안정하게
7099,"
"
7100,불안정한
7101,"
"
7102,불안하게
7103,"
"
7104,불안하게
7105,걷는
7106,"
"
7107,불안하게
7108,걷다
7109,"
"
7110,불안하게
7111,되다
7112,"
"
7113,불안하다
7114,"
"
7115,불안하여
7116,"
"
7117,불안하여
7118,어찌
7119,할
7120,"
"
7121,불안한
7122,"
"
7123,불안한
7124,마음
7125,으로
7126,"
"
7127,불안한
7128,모양
7129,"
"
7130,불안한
7131,상태
7132,에
7133,"
"
7134,불안한
7135,증상
7136,"
"
7137,불안해하는
7138,"
"
7139,불안해하는
7140,증상
7141,"
"
7142,불안히
7143,"
"
7144,불
7145,에
7146,닿은
7147,"
"
7148,불충분
7149,"
"
7150,불충분하거나
7151,"
"
7152,불충분하다
7153,"
"
7154,불충분한
7155,"
"
7156,불치
7157,병
7158,"
"
7159,불쾌감
7160,"
"
7161,불쾌감
7162,이
7163,"
"
7164,불쾌감
7165,이
7166,있으며
7167,"
"
7168,불쾌
7169,스럽다
7170,"
"
7171,불쾌
7172,스레
7173,"
"
7174,불쾌하게
7175,"
"
7176,불쾌하게
7177,여기
7178,다
7179,"
"
7180,불쾌하다
7181,"
"
7182,불쾌하다고
7183,"
"
7184,불쾌하다고
7185,생각
7186,되는
7187,"
"
7188,불쾌한
7189,"
"
7190,불쾌한
7191,느낌
7192,이
7193,"
"
7194,불쾌한
7195,말로
7196,"
"
7197,불쾌한
7198,정서
7199,적
7200,"
"
7201,불쾌히
7202,"
"
7203,불편
7204,"
"
7205,불편
7206,리
7207,"
"
7208,불
7209,편리하다
7210,"
"
7211,불편
7212,스럽다
7213,"
"
7214,불편
7215,스레
7216,"
"
7217,불편하거나
7218,"
"
7219,불편하게
7220,"
"
7221,불편하고
7222,"
"
7223,불편하고
7224,우울하다
7225,"
"
7226,불편하다
7227,"
"
7228,불편하며
7229,"
"
7230,불편하여
7231,"
"
7232,불편한
7233,"
"
7234,불편한
7235,모양
7236,"
"
7237,불편할
7238,"
"
7239,불편할
7240,정도
7241,로
7242,"
"
7243,불편함
7244,"
"
7245,불평
7246,"
"
7247,불평
7248,따위
7249,를
7250,"
"
7251,불평등
7252,"
"
7253,불평등하다
7254,"
"
7255,불평
7256,스러워
7257,"
"
7258,불평
7259,스럽게
7260,"
"
7261,불평
7262,스럽게
7263,말
7264,하다
7265,"
"
7266,불평
7267,스럽게
7268,토달
7269,거리
7270,는
7271,"
"
7272,불평
7273,스럽게
7274,투덜거리는
7275,"
"
7276,불평
7277,스럽게
7278,투덜거리다
7279,"
"
7280,불평
7281,을
7282,"
"
7283,불평
7284,을
7285,가지
7286,고
7287,"
"
7288,불평
7289,을
7290,늘어놓는
7291,"
"
7292,불평
7293,을
7294,늘어놓다
7295,"
"
7296,불평
7297,을
7298,늘어놓은
7299,"
"
7300,불평
7301,을
7302,부리는
7303,"
"
7304,불평
7305,을
7306,부리
7307,다
7308,"
"
7309,불평
7310,을
7311,부리
7312,며
7313,"
"
7314,불평
7315,을
7316,품고
7317,"
"
7318,불평
7319,을
7320,품은
7321,"
"
7322,불평
7323,을
7324,하는
7325,"
"
7326,불평
7327,을
7328,하다
7329,"
"
7330,불평
7331,을
7332,하며
7333,"
"
7334,불평
7335,이나
7336,"
"
7337,불평
7338,조의
7339,"
"
7340,불평
7341,조의
7342,군소리
7343,를
7344,"
"
7345,불평
7346,판
7347,"
"
7348,불평
7349,하는
7350,"
"
7351,불평
7352,하는
7353,모양
7354,"
"
7355,불평
7356,하다
7357,"
"
7358,불합격
7359,한
7360,"
"
7361,불합격
7362,한
7363,불량품
7364,"
"
7365,불합리
7366,"
"
7367,불행
7368,을
7369,"
"
7370,불행하거나
7371,"
"
7372,불행하거나
7373,재수
7374,가
7375,"
"
7376,불행하게
7377,"
"
7378,불행하게
7379,죽다
7380,"
"
7381,불행하다
7382,"
"
7383,불행한
7384,"
"
7385,불행한
7386,일
7387,을
7388,"
"
7389,불협화음
7390,"
"
7391,불화
7392,"
"
7393,불황
7394,"
"
7395,불효
7396,"
"
7397,붓고
7398,아프며
7399,"
"
7400,붙어
7401,싸우는
7402,"
"
7403,비관
7404,적
7405,"
"
7406,비관
7407,적
7408,인
7409,"
"
7410,비굴하게
7411,"
"
7412,비굴하게
7413,자꾸
7414,"
"
7415,비굴하게
7416,행동
7417,하는
7418,"
"
7419,비굴하게
7420,행동
7421,하다
7422,"
"
7423,비굴하다
7424,"
"
7425,비굴할
7426,"
"
7427,비굴할
7428,정도
7429,로
7430,"
"
7431,비극
7432,"
"
7433,비꼬는
7434,"
"
7435,비꼬는
7436,말
7437,"
"
7438,비꼬는
7439,모양
7440,"
"
7441,비꼬다
7442,"
"
7443,비난
7444,"
"
7445,비난
7446,따위
7447,를
7448,"
"
7449,비난
7450,을
7451,"
"
7452,비난
7453,을
7454,받다
7455,"
"
7456,비난
7457,조로
7458,"
"
7459,비난
7460,조로
7461,이르는
7462,"
"
7463,비난
7464,조로
7465,이르던
7466,"
"
7467,비난
7468,하는
7469,"
"
7470,비난
7471,하는
7472,뜻
7473,으로
7474,"
"
7475,비난
7476,하는
7477,사람
7478,"
"
7479,비난
7480,하다
7481,"
"
7482,비난
7483,하여
7484,"
"
7485,비련
7486,"
"
7487,비리
7488,를
7489,"
"
7490,비리
7491,를
7492,저지르는
7493,"
"
7494,비만
7495,"
"
7496,비만
7497,환자
7498,"
"
7499,비방
7500,과
7501,"
"
7502,비속
7503,하
7504,게
7505,"
"
7506,비속
7507,하
7508,게
7509,사물
7510,이
7511,"
"
7512,비속
7513,하
7514,게
7515,이르는
7516,"
"
7517,비싸다
7518,"
"
7519,비싼
7520,"
"
7521,비싼
7522,값
7523,으로
7524,"
"
7525,비아
7526,냥
7527,거리
7528,다
7529,"
"
7530,비아
7531,냥
7532,대다
7533,"
"
7534,비아
7535,냥
7536,스럽다
7537,"
"
7538,비아
7539,냥
7540,스레
7541,"
"
7542,비아
7543,냥
7544,조
7545,"
"
7546,비아
7547,냥
7548,하다
7549,"
"
7550,비열하다
7551,"
"
7552,비열한
7553,"
"
7554,비웃거나
7555,빈정거릴
7556,"
"
7557,비웃거나
7558,언짢거나
7559,"
"
7560,비위
7561,상하
7562,게
7563,"
"
7564,비위
7565,상하
7566,다
7567,"
"
7568,비참
7569,"
"
7570,비참하다
7571,"
"
7572,비참한
7573,"
"
7574,비참히
7575,"
"
7576,비
7577,추천
7578,"
"
7579,비탄
7580,"
"
7581,비탄
7582,하다
7583,"
"
7584,비통하다
7585,"
"
7586,비합리적
7587,"
"
7588,비
7589,현실
7590,"
"
7591,비현실적
7592,"
"
7593,비
7594,효율
7595,"
"
7596,비
7597,효율
7598,적
7599,"
"
7600,빈대
7601,"
"
7602,빈정거리는
7603,"
"
7604,빈정거리는
7605,모양
7606,"
"
7607,빈정거리는
7608,태도
7609,로
7610,"
"
7611,빈정거리다
7612,"
"
7613,빈정거리며
7614,"
"
7615,빈정거리며
7616,놀리는
7617,"
"
7618,빈정거리며
7619,놀리다
7620,"
"
7621,빈정거리며
7622,자꾸
7623,"
"
7624,빈정거릴
7625,"
"
7626,빈정거릴
7627,때
7628,"
"
7629,빌
7630,빌
7631,대다
7632,"
"
7633,빌
7634,빌하는
7635,"
"
7636,빌
7637,빌하는
7638,모양
7639,"
"
7640,빌
7641,빌하다
7642,"
"
7643,빚
7644,"
"
7645,빚
7646,을
7647,"
"
7648,빚
7649,을
7650,짐
7651,"
"
7652,빚
7653,지다
7654,"
"
7655,빛
7656,을
7657,잃어
7658,"
"
7659,빡도
7660,네
7661,"
"
7662,빡돌다
7663,"
"
7664,빡세
7665,네
7666,"
"
7667,빡세
7668,다
7669,"
"
7670,빡치네
7671,"
"
7672,빡치다
7673,"
"
7674,빤
7675,빤스럽게
7676,"
"
7677,빤
7678,빤스럽게
7679,놀기만
7680,"
"
7681,빤
7682,빤
7683,스럽고
7684,"
"
7685,빤
7686,빤
7687,스럽고
7688,얄밉게
7689,"
"
7690,빤
7691,빤하게
7692,"
"
7693,빤
7694,빤하게
7695,생긴
7696,"
"
7697,빼
7698,돌려
7699,"
"
7700,빼
7701,돌려
7702,내다
7703,"
"
7704,빼앗거나
7705,"
"
7706,빼앗기
7707,"
"
7708,빼앗기거나
7709,"
"
7710,빼앗기고
7711,"
"
7712,빼앗는
7713,"
"
7714,빼앗는
7715,돈
7716,을
7717,"
"
7718,빼앗는
7719,짓
7720,을
7721,"
"
7722,빼앗다
7723,"
"
7724,빼앗아
7725,"
"
7726,빼앗아
7727,가지
7728,다
7729,"
"
7730,빼앗아
7731,내다
7732,"
"
7733,빼앗아
7734,버리다
7735,"
"
7736,빼앗으려고
7737,"
"
7738,빼앗으려고
7739,벼르
7740,다
7741,"
"
7742,뺀질
7743,대다
7744,"
"
7745,뻔뻔스러운
7746,"
"
7747,뻔뻔스럽게
7748,"
"
7749,뻔뻔스럽게
7750,놀기만
7751,"
"
7752,뻔뻔스럽고
7753,"
"
7754,뻔
7755,뻔하게
7756,"
"
7757,뻔
7758,뻔하다
7759,"
"
7760,뼈마디
7761,가
7762,아프며
7763,"
"
7764,뼈마디
7765,가
7766,저리
7767,고
7768,"
"
7769,삐
7770,딱
7771,거리
7772,다
7773,"
"
7774,삐
7775,딱
7776,대다
7777,"
"
7778,삐
7779,딱하다
7780,"
"
7781,삐뚤거리다
7782,"
"
7783,삐뚤
7784,대다
7785,"
"
7786,삐뚤어져서
7787,"
"
7788,삐뚤어져서
7789,가지런하지
7790,"
"
7791,삐뚤어지다
7792,"
"
7793,삐죽
7794,대다
7795,"
"
7796,삐죽
7797,삐죽
7798,"
"
7799,삐죽
7800,삐죽
7801,투
7802,박한
7803,"
"
7804,삐죽이
7805,"
"
7806,사고나다
7807,"
"
7808,사고
7809,를
7810,당하여
7811,"
"
7812,사납거나
7813,불길하다
7814,"
"
7815,사납고
7816,무서운
7817,"
"
7818,사람
7819,답지
7820,못
7821,함
7822,"
"
7823,사람
7824,을
7825,낮
7826,잡아
7827,"
"
7828,사람
7829,을
7830,내쫓아
7831,"
"
7832,사람
7833,을
7834,몸
7835,져
7836,눕게
7837,"
"
7838,사람
7839,을
7840,못
7841,살게
7842,"
"
7843,사람
7844,을
7845,속
7846,이며
7847,"
"
7848,사람
7849,을
7850,업신
7851,여기는
7852,"
"
7853,사람
7854,을
7855,위협
7856,하
7857,거나
7858,"
"
7859,사람
7860,을
7861,처벌
7862,하여
7863,"
"
7864,사람
7865,의
7866,죽음
7867,을
7868,"
"
7869,사람
7870,이
7871,병
7872,이나
7873,"
"
7874,사람
7875,이
7876,죽어서
7877,"
"
7878,사람
7879,이나
7880,짐승
7881,을
7882,죽
7883,이다
7884,"
"
7885,사리
7886,에
7887,어긋나게
7888,"
"
7889,사리
7890,에
7891,어
7892,두운
7893,"
"
7894,사리
7895,에
7896,어
7897,두운
7898,사람
7899,"
"
7900,사망
7901,하다
7902,"
"
7903,사멸
7904,하는
7905,"
"
7906,사멸
7907,하는
7908,것
7909,"
"
7910,사무치게
7911,미워하는
7912,"
"
7913,사무치게
7914,미워하다
7915,"
"
7916,사무치게
7917,미워함
7918,"
"
7919,사사로운
7920,분노
7921,"
"
7922,사세난
7923,연
7924,"
"
7925,사세난
7926,연하다
7927,"
"
7928,사악하다
7929,"
"
7930,사악한
7931,"
"
7932,사악한
7933,모의
7934,"
"
7935,사치스러운
7936,"
"
7937,사형
7938,에
7939,"
"
7940,사형
7941,에
7942,처
7943,하다
7944,"
"
7945,사형
7946,에
7947,처함
7948,"
"
7949,사형
7950,에
7951,처
7952,해지다
7953,"
"
7954,사회
7955,가
7956,혼란
7957,스럽고
7958,"
"
7959,삭막하다
7960,"
"
7961,살기
7962,"
"
7963,살기
7964,있고
7965,"
"
7966,살기
7967,힘든
7968,"
"
7969,살림
7970,이
7971,어렵고
7972,"
"
7973,살인자
7974,"
"
7975,살인죄
7976,"
"
7977,살
7978,지
7979,못
7980,하고
7981,"
"
7982,살해
7983,되다
7984,"
"
7985,살해
7986,됨
7987,"
"
7988,살해
7989,됨을
7990,"
"
7991,살해
7992,하다
7993,"
"
7994,상대
7995,를
7996,몰아
7997,붙이듯이
7998,"
"
7999,상대편
8000,을
8001,위협
8002,하는
8003,"
"
8004,상서롭
8005,지
8006,못
8007,한
8008,"
"
8009,상
8010,스러운
8011,"
"
8012,상
8013,스러운
8014,말
8015,"
"
8016,상
8017,스러운
8018,말로
8019,"
"
8020,상
8021,스럽고
8022,"
"
8023,상
8024,스럽다
8025,"
"
8026,상습범
8027,"
"
8028,상심
8029,"
"
8030,상
8031,심하다
8032,"
"
8033,상처
8034,"
"
8035,상처
8036,따위
8037,가
8038,"
"
8039,상처
8040,가
8041,많아
8042,"
"
8043,상처
8044,가
8045,생기
8046,고
8047,"
"
8048,상처
8049,가
8050,쓰리고
8051,"
"
8052,상처
8053,를
8054,"
"
8055,상처
8056,를
8057,내다
8058,"
"
8059,상처
8060,를
8061,내면
8062,"
"
8063,상처
8064,를
8065,내어
8066,"
"
8067,상처
8068,를
8069,입게
8070,"
"
8071,상처
8072,를
8073,입다
8074,"
"
8075,상처
8076,를
8077,입히다
8078,"
"
8079,상처
8080,를
8081,입힘
8082,"
"
8083,상처
8084,를
8085,입힘으로써
8086,"
"
8087,상태
8088,가
8089,나쁘거나
8090,"
"
8091,상태
8092,를
8093,부정
8094,하
8095,거나
8096,"
"
8097,상태
8098,를
8099,부정
8100,하는
8101,"
"
8102,상태
8103,를
8104,어지럽게
8105,"
"
8106,상하
8107,거나
8108,"
"
8109,상하
8110,게
8111,"
"
8112,상하
8113,게
8114,되다
8115,"
"
8116,상하
8117,게
8118,하
8119,거나
8120,"
"
8121,상하
8122,게
8123,하다
8124,"
"
8125,상하
8126,게
8127,하여
8128,"
"
8129,상하
8130,고
8131,"
"
8132,상하
8133,다
8134,"
"
8135,상하
8136,여
8137,"
"
8138,상한
8139,"
"
8140,상한
8141,데
8142,가
8143,"
"
8144,상함
8145,"
"
8146,상해
8147,서
8148,"
"
8149,상혼
8150,"
"
8151,상혼
8152,하다
8153,"
"
8154,샘
8155,하여
8156,미워하다
8157,"
"
8158,생각
8159,이
8160,아득하다
8161,"
"
8162,생기
8163,없이
8164,"
"
8165,생기
8166,가
8167,없거나
8168,"
"
8169,생기
8170,가
8171,없고
8172,"
"
8173,생기
8174,가
8175,없는
8176,"
"
8177,생기
8178,가
8179,없다
8180,"
"
8181,생기
8182,가
8183,없어
8184,"
"
8185,생기
8186,가
8187,없어져
8188,"
"
8189,생기
8190,가
8191,없어지다
8192,"
"
8193,생기
8194,가
8195,없이
8196,"
"
8197,생활
8198,이
8199,곤궁
8200,하여
8201,"
"
8202,서글퍼지다
8203,"
"
8204,서글프다
8205,"
"
8206,서글픔
8207,"
"
8208,서
8209,글피
8210,"
"
8211,서러운
8212,"
"
8213,서러운
8214,마음
8215,"
"
8216,서러움
8217,"
"
8218,서러워하다
